CRN,MC_BAG_IND,MC_DVR_BOOTS_IND,MC_DVR_EDC_IND,MC_DVR_EYEPRT_IND,MC_DVR_HLMTDOT_IND,MC_DVR_HLMTON_IND,MC_DVR_HLMT_TYPE,MC_DVR_LNGPNTS_IND,MC_DVR_LNGSLV_IND,MC_ENGINE_SIZE,MC_PASSNGR_IND,MC_PAS_BOOTS_IND,MC_PAS_EYEPRT_IND,MC_PAS_HLMTDOT_IND,MC_PAS_HLMTON_IND,MC_PAS_HLMT_TYPE,MC_PAS_LNGPNTS_IND,MC_PAS_LNGSLV_IND,MC_TRAIL_IND,UNIT_NUM
2014038872,,,,,,,,,,,,,,,,,,,,2
2014038910,,,,,,,,,,,,,,,,,,,,2
2014038980,U,U,U,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,2
2014038986,,,,,,,,,,,,,,,,,,,,2
2014039003,,,,,,,,,,,,,,,,,,,,2
2014039010,,,,,,,,,,,,,,,,,,,,1
2014039016,,,,,,,,,,,,,,,,,,,,1
2014039029,,,,,,,,,,,,,,,,,,,,2
2014039040,,,,,,,,,,,,,,,,,,,,2
2014039050,N,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,2
2014039142,N,U,Y,Y,Y,Y,1.0,Y,N,750.0,N,,,,,,,,N,1
2014039162,N,Y,U,Y,U,U,3.0,Y,Y,1573.0,N,,,,,,,,N,1
2014039177,,,,,,,,,,,,,,,,,,,,1
2014039350,,,,,,,,,,,,,,,,,,,,2
2014039374,,,,,,,,,,,,,,,,,,,,2
2014039720,,,,,,,,,,,,,,,,,,,,1
2014040019,Y,Y,U,Y,Y,Y,3.0,Y,Y,1500.0,N,,,,,,,,N,1
2014040200,Y,U,U,U,,,0.0,U,U,1200.0,N,,,,,,,,N,2
2014040341,N,Y,U,Y,Y,Y,1.0,Y,Y,675.0,N,,,,,,,,N,2
2014040415,N,N,Y,N,N,N,0.0,Y,Y,99999.0,N,,,,,,,,N,2
2014040623,N,Y,U,Y,N,N,0.0,Y,N,1300.0,Y,Y,Y,Y,Y,2.0,Y,Y,N,1
2014040625,Y,Y,N,Y,N,Y,2.0,Y,Y,1200.0,N,,,,,,,,N,1
2014040699,Y,Y,Y,Y,Y,Y,1.0,Y,Y,650.0,N,,,,,,,,N,1
2014040756,U,U,U,U,U,U,9.0,U,U,99999.0,U,,,,,,,,N,2
2014040780,N,Y,U,Y,Y,Y,3.0,Y,Y,600.0,N,,,,,,,,N,1
2014040781,Y,Y,U,Y,Y,Y,3.0,Y,Y,1200.0,Y,Y,Y,Y,Y,3.0,Y,Y,N,1
2014040843,,,,,,,,,,,,,,,,,,,,2
2014040906,N,Y,U,Y,U,Y,2.0,Y,Y,883.0,N,,,,,,,,N,2
2014041163,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,U,1
2014041495,Y,Y,Y,Y,Y,Y,1.0,Y,Y,782.0,N,,,,,,,,N,2
2014041717,N,Y,U,Y,N,N,0.0,Y,Y,1340.0,N,,,,,,,,N,2
2014041741,U,U,U,U,U,U,9.0,U,U,99999.0,U,,,,,,,,U,2
2014041768,N,Y,Y,Y,N,Y,1.0,Y,Y,1203.0,N,,,,,,,,N,1
2014041848,Y,Y,Y,Y,N,Y,1.0,Y,Y,1450.0,Y,Y,Y,N,Y,1.0,Y,Y,N,1
2014042040,Y,N,U,N,N,N,0.0,N,N,99999.0,N,,,,,,,,N,2
2014042168,Y,Y,N,Y,N,Y,3.0,Y,Y,1800.0,Y,Y,Y,Y,Y,2.0,Y,Y,N,1
2014042287,N,N,Y,Y,Y,Y,1.0,Y,Y,899.0,N,,,,,,,,N,1
2014042365,N,N,N,Y,U,Y,1.0,Y,N,1300.0,N,,,,,,,,N,1
2014042587,U,U,U,Y,U,U,9.0,U,U,99999.0,Y,U,Y,U,U,9.0,U,U,U,2
2014042641,,,,,,,,,,,,,,,,,,,,2
2014042694,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,1
2014042721,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,U,1
2014042725,,,,,,,,,,,,,,,,,,,,1
2014042766,N,N,U,Y,U,Y,1.0,Y,N,599.0,N,,,,,,,,N,1
2014042769,N,N,U,Y,U,Y,1.0,Y,Y,750.0,N,,,,,,,,N,1
2014042830,N,N,U,Y,U,Y,1.0,Y,Y,675.0,N,,,,,,,,N,1
2014043010,N,U,U,Y,U,U,1.0,Y,Y,600.0,N,,,,,,,,N,1
2014043227,N,Y,U,Y,Y,U,1.0,Y,U,984.0,N,,,,,,,,N,2
2014043417,Y,U,U,Y,U,U,0.0,Y,Y,0.0,N,,,,,,,,N,2
2014043668,N,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,1
2014043884,,,,,,,,,,,,,,,,,,,,2
2014044088,N,Y,N,U,U,Y,3.0,Y,Y,1850.0,N,,,,,,,,N,1
2014044296,N,Y,Y,N,N,N,0.0,Y,Y,1500.0,N,,,,,,,,N,1
2014044494,U,U,U,Y,U,Y,1.0,Y,Y,1000.0,N,,,,,,,,N,1
2014044607,,,,,,,,,,,,,,,,,,,,2
2014044625,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,1
2014044628,N,U,N,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,1
2014044716,N,N,U,U,N,U,0.0,Y,Y,1000.0,N,,,,,,,,N,1
2014044792,,,,,,,,,,,,,,,,,,,,1
2014044924,,,,,,,,,,,,,,,,,,,,1
2014044989,Y,U,U,U,U,U,0.0,Y,N,1584.0,N,,,,,,,,N,1
2014045197,N,Y,Y,Y,Y,Y,1.0,Y,Y,883.0,Y,Y,Y,Y,Y,1.0,Y,Y,N,1
2014045281,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,U,2
2014045511,Y,U,U,Y,U,Y,1.0,Y,U,454.0,N,,,,,,,,N,1
2014046010,Y,N,Y,N,U,U,9.0,Y,N,1100.0,N,,,,,,,,N,1
2014046078,,,,,,,,,,,,,,,,,,,,2
2014046213,,,,,,,,,,,,,,,,,,,,2
2014046261,N,U,Y,U,N,N,0.0,Y,U,600.0,N,,,,,,,,N,1
2014046265,N,Y,Y,Y,Y,Y,1.0,Y,Y,550.0,Y,Y,Y,Y,Y,1.0,Y,N,N,1
2014046320,N,Y,N,Y,Y,Y,1.0,Y,Y,600.0,N,,,,,,,,N,1
2014046330,N,N,U,Y,U,Y,3.0,Y,Y,99999.0,N,,,,,,,,N,1
2014046482,U,U,U,Y,U,Y,9.0,U,U,99999.0,N,,,,,,,,U,1
2014046688,N,N,N,Y,N,N,0.0,Y,N,600.0,N,,,,,,,,N,1
2014046712,,,,,,,,,,,,,,,,,,,,2
2014046718,Y,Y,U,Y,U,Y,1.0,Y,Y,99999.0,N,,,,,,,,N,1
2014046718,N,Y,U,Y,U,Y,1.0,Y,Y,1584.0,N,,,,,,,,N,2
2014046800,Y,Y,Y,Y,U,U,9.0,Y,Y,10000.0,N,,,,,,,,N,1
2014046813,N,Y,U,Y,Y,Y,1.0,Y,Y,600.0,N,,,,,,,,N,1
2014046948,Y,Y,U,Y,Y,Y,1.0,Y,Y,1200.0,Y,N,Y,Y,Y,1.0,Y,Y,N,1
2014046948,Y,Y,U,Y,Y,Y,1.0,Y,Y,1200.0,N,,,,,,,,N,2
2014047271,U,Y,Y,Y,U,Y,1.0,Y,U,600.0,N,,,,,,,,N,2
2014047297,N,Y,U,Y,U,U,0.0,Y,Y,1600.0,Y,U,Y,U,Y,3.0,Y,Y,N,1
2014047374,,,,,,,,,,,,,,,,,,,,1
2014047609,N,Y,N,Y,Y,Y,2.0,Y,Y,900.0,N,,,,,,,,N,2
2014047698,Y,Y,U,Y,U,Y,3.0,Y,Y,1800.0,N,,,,,,,,N,1
2014048142,N,N,U,U,N,N,0.0,N,N,1000.0,Y,Y,N,N,N,0.0,U,U,N,1
2014048154,N,U,U,U,N,N,0.0,N,U,1000.0,N,,,,,,,,N,1
2014048246,N,N,U,Y,U,Y,1.0,Y,Y,675.0,N,,,,,,,,N,1
2014048248,,,,,,,,,,,,,,,,,,,,2
2014048267,N,N,U,Y,Y,Y,1.0,Y,N,99999.0,N,,,,,,,,N,2
2014048431,N,U,U,Y,N,N,0.0,Y,N,1450.0,N,,,,,,,,N,1
2014048536,Y,Y,Y,Y,Y,Y,1.0,Y,Y,800.0,N,,,,,,,,N,2
2014048636,N,N,N,N,N,N,0.0,N,N,250.0,N,,,,,,,,N,1
2014048647,,,,,,,,,,,,,,,,,,,,1
2014049119,,,,,,,,,,,,,,,,,,,,2
2014049204,N,Y,U,Y,N,N,3.0,Y,Y,99999.0,N,,,,,,,,N,2
2014049499,,,,,,,,,,,,,,,,,,,,2
2014049507,U,U,U,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,1
2014049524,U,U,Y,U,N,N,0.0,U,U,99999.0,N,,,,,,,,N,1
2014049525,,,,,,,,,,,,,,,,,,,,1
2014049546,,,,,,,,,,,,,,,,,,,,1
2014049563,,,,,,,,,,,,,,,,,,,,2
2014049581,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,1
2014049588,U,U,N,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,1
2014049593,N,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,1
2014049601,N,U,N,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,1
2014049603,U,U,Y,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,2
2014049613,U,U,U,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,2
2014049616,,,,,,,,,,,,,,,,,,,,2
2014049619,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,1
2014049644,,,,,,,,,,,,,,,,,,,,1
2014049647,,,,,,,,,,,,,,,,,,,,1
2014049655,,,,,,,,,,,,,,,,,,,,1
2014049656,,,,,,,,,,,,,,,,,,,,2
2014049659,,,,,,,,,,,,,,,,,,,,2
2014049661,,,,,,,,,,,,,,,,,,,,2
2014049675,,,,,,,,,,,,,,,,,,,,2
2014049684,N,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,1
2014049706,,,,,,,,,,,,,,,,,,,,2
2014049714,,,,,,,,,,,,,,,,,,,,1
2014049720,U,U,U,Y,U,U,9.0,U,U,99999.0,N,,,,,,,,N,2
2014049765,,,,,,,,,,,,,,,,,,,,2
2014049776,,,,,,,,,,,,,,,,,,,,2
2014049788,,,,,,,,,,,,,,,,,,,,1
2014049823,N,Y,Y,Y,Y,Y,3.0,Y,Y,99999.0,N,,,,,,,,N,1
2014049832,,,,,,,,,,,,,,,,,,,,2
2014049833,U,U,Y,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,1
2014049840,,,,,,,,,,,,,,,,,,,,1
2014049841,,,,,,,,,,,,,,,,,,,,2
2014049844,,,,,,,,,,,,,,,,,,,,2
2014049866,N,U,Y,N,Y,Y,3.0,Y,Y,99999.0,N,,,,,,,,N,1
2014049870,,,,,,,,,,,,,,,,,,,,1
2014049875,,,,,,,,,,,,,,,,,,,,2
2014049877,U,U,U,U,U,U,1.0,U,U,99999.0,N,,,,,,,,N,1
2014049878,,,,,,,,,,,,,,,,,,,,1
2014049907,,,,,,,,,,,,,,,,,,,,2
2014049913,,,,,,,,,,,,,,,,,,,,2
2014049952,N,Y,N,Y,Y,Y,1.0,Y,N,650.0,N,,,,,,,,N,1
2014050169,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,U,1
2014050226,,,,,,,,,,,,,,,,,,,,2
2014050230,U,U,U,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,1
2014050275,,,,,,,,,,,,,,,,,,,,2
2014050277,,,,,,,,,,,,,,,,,,,,2
2014050290,U,U,Y,N,U,U,1.0,Y,Y,600.0,N,,,,,,,,N,1
2014050335,,,,,,,,,,,,,,,,,,,,2
2014050522,,,,,,,,,,,,,,,,,,,,2
2014050904,N,Y,Y,Y,Y,Y,1.0,Y,Y,250.0,N,,,,,,,,N,1
2014050914,N,Y,U,Y,Y,Y,1.0,Y,Y,1000.0,N,,,,,,,,N,1
2014051388,Y,U,U,Y,Y,Y,1.0,Y,Y,250.0,N,,,,,,,,N,1
2014051514,,,,,,,,,,,,,,,,,,,,1
2014051699,,,,,,,,,,,,,,,,,,,,1
2014051743,U,U,Y,Y,U,U,9.0,U,U,99999.0,N,,,,,,,,N,1
2014051748,U,U,Y,Y,U,U,9.0,U,U,99999.0,N,,,,,,,,N,2
2014051751,,,,,,,,,,,,,,,,,,,,2
2014051753,N,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,2
2014051758,,,,,,,,,,,,,,,,,,,,2
2014051759,,,,,,,,,,,,,,,,,,,,2
2014051769,,,,,,,,,,,,,,,,,,,,2
2014051846,N,Y,U,Y,Y,Y,1.0,Y,Y,998.0,N,,,,,,,,N,1
2014051954,N,Y,N,Y,Y,Y,1.0,Y,Y,600.0,N,,,,,,,,N,1
2014052023,Y,U,U,U,U,U,0.0,U,U,1500.0,N,,,,,,,,N,1
2014052128,Y,Y,Y,Y,Y,Y,2.0,Y,Y,1350.0,N,,,,,,,,N,1
2014052291,,,,,,,,,,,,,,,,,,,,1
2014052523,N,U,U,Y,N,N,0.0,U,U,99999.0,N,,,,,,,,N,1
2014052624,Y,U,Y,Y,U,Y,3.0,Y,U,1200.0,N,,,,,,,,N,1
2014052649,N,N,U,Y,U,U,0.0,Y,U,1250.0,N,,,,,,,,N,2
2014052691,Y,Y,U,Y,Y,Y,2.0,Y,Y,1170.0,Y,Y,Y,Y,Y,2.0,Y,Y,N,2
2014052697,Y,Y,U,Y,N,N,0.0,Y,Y,15000.0,N,,,,,,,,N,1
2014052853,N,U,U,Y,U,Y,1.0,Y,Y,50050.0,N,,,,,,,,N,1
2014052875,N,N,U,Y,Y,Y,1.0,N,N,750.0,N,,,,,,,,N,1
2014052991,N,Y,U,Y,U,U,1.0,Y,Y,798.0,N,,,,,,,,N,1
2014053025,N,Y,Y,Y,Y,Y,1.0,Y,Y,1100.0,N,,,,,,,,N,1
2014053302,N,U,U,Y,Y,Y,1.0,Y,Y,99999.0,N,,,,,,,,N,1
2014053518,,,,,,,,,,,,,,,,,,,,2
2014053725,,,,,,,,,,,,,,,,,,,,1
2014053749,U,U,U,N,N,N,0.0,U,U,249.0,N,,,,,,,,N,1
2014053751,,,,,,,,,,,,,,,,,,,,2
2014053778,Y,Y,U,U,U,Y,1.0,Y,Y,1450.0,N,,,,,,,,N,1
2014053821,N,Y,N,Y,Y,Y,1.0,Y,Y,954.0,N,,,,,,,,N,1
2014053828,N,Y,Y,Y,Y,Y,3.0,Y,Y,1450.0,Y,Y,Y,Y,Y,2.0,Y,Y,N,2
2014053903,N,Y,U,Y,Y,Y,1.0,Y,U,487.0,N,,,,,,,,N,1
2014053927,U,Y,U,Y,U,Y,1.0,Y,Y,99999.0,N,,,,,,,,N,1
2014054302,N,N,Y,Y,Y,Y,2.0,N,N,700.0,N,,,,,,,,N,1
2014054312,Y,Y,N,Y,Y,Y,3.0,Y,N,1300.0,N,,,,,,,,N,1
2014054477,U,U,Y,N,U,U,9.0,U,U,99999.0,N,,,,,,,,N,1
2014054491,,,,,,,,,,,,,,,,,,,,1
2014054498,,,,,,,,,,,,,,,,,,,,2
2014054499,,,,,,,,,,,,,,,,,,,,2
2014054509,N,N,U,N,U,U,3.0,Y,Y,99999.0,N,,,,,,,,N,1
2014054512,,,,,,,,,,,,,,,,,,,,2
2014054552,,,,,,,,,,,,,,,,,,,,2
2014054562,,,,,,,,,,,,,,,,,,,,2
2014054568,,,,,,,,,,,,,,,,,,,,1
2014054608,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,1
2014054626,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,U,1
2014054627,,,,,,,,,,,,,,,,,,,,2
2014054629,U,U,Y,Y,N,N,0.0,U,U,99999.0,N,,,,,,,,N,2
2014054643,U,U,Y,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,1
2014054696,N,N,N,Y,Y,Y,3.0,Y,Y,1200.0,N,,,,,,,,N,1
2014054752,N,N,U,Y,,,0.0,Y,N,750.0,N,,,,,,,,N,2
2014054805,N,Y,U,Y,N,N,0.0,Y,U,1690.0,N,,,,,,,,N,1
2014054899,U,U,U,Y,U,Y,9.0,U,U,99999.0,N,,,,,,,,U,2
2014054900,Y,U,U,U,U,U,9.0,Y,N,99999.0,N,,,,,,,,N,1
2014054900,Y,U,U,U,U,Y,3.0,Y,N,99999.0,N,,,,,,,,N,2
2014054986,Y,Y,U,Y,U,Y,1.0,Y,N,99999.0,N,,,,,,,,N,2
2014055006,N,Y,U,Y,Y,Y,2.0,Y,Y,0.0,N,,,,,,,,N,1
2014055073,N,N,Y,N,N,N,0.0,Y,Y,80500.0,N,,,,,,,,N,1
2014055113,,,,,,,,,,,,,,,,,,,,1
2014055127,N,N,N,Y,Y,Y,1.0,Y,Y,883.0,N,,,,,,,,N,2
2014055239,N,U,U,Y,Y,Y,1.0,Y,N,25000.0,N,,,,,,,,N,3
2014055433,N,Y,Y,Y,Y,Y,1.0,Y,Y,250.0,N,,,,,,,,N,1
2014055435,N,Y,U,Y,U,U,0.0,Y,N,883.0,N,,,,,,,,N,1
2014055444,N,U,U,Y,Y,Y,1.0,Y,Y,150.0,N,,,,,,,,N,2
2014055530,N,Y,U,U,N,N,0.0,Y,Y,750.0,N,,,,,,,,N,1
2014055584,Y,U,U,N,U,U,3.0,Y,N,1689.0,N,,,,,,,,N,1
2014055627,N,N,N,U,U,U,3.0,Y,N,1500.0,N,,,,,,,,N,1
2014055747,,,,,,,,,,,,,,,,,,,,1
2014055760,,,,,,,,,,,,,,,,,,,,2
2014055983,N,N,U,Y,N,N,0.0,Y,N,750.0,N,,,,,,,,N,1
2014056039,N,N,Y,Y,U,Y,1.0,N,N,1200.0,N,,,,,,,,N,1
2014056173,N,U,U,Y,Y,Y,2.0,U,N,1480.0,N,,,,,,,,N,2
2014056196,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,U,1
2014056207,N,N,U,Y,U,Y,1.0,Y,N,750.0,N,,,,,,,,N,1
2014056467,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,U,2
2014056565,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,U,1
2014056609,N,Y,U,Y,Y,Y,1.0,Y,Y,200.0,N,,,,,,,,N,1
2014056613,N,N,U,Y,N,Y,3.0,Y,Y,1340.0,N,,,,,,,,N,2
2014056657,,,,,,,,,,,,,,,,,,,,2
2014056675,,,,,,,,,,,,,,,,,,,,1
2014056747,N,Y,U,N,N,N,0.0,Y,Y,1450.0,N,,,,,,,,N,1
2014056923,N,N,Y,Y,Y,Y,1.0,Y,Y,1000.0,N,,,,,,,,N,1
2014056988,,,,,,,,,,,,,,,,,,,,2
2014057033,N,N,Y,Y,Y,Y,1.0,Y,N,99999.0,N,,,,,,,,N,1
2014057079,N,Y,N,Y,Y,Y,1.0,Y,Y,805.0,N,,,,,,,,N,1
2014057263,Y,Y,U,Y,Y,Y,3.0,Y,Y,1540.0,Y,Y,Y,Y,Y,2.0,Y,N,N,1
2014057267,N,Y,U,Y,Y,Y,3.0,Y,Y,1200.0,N,,,,,,,,N,1
2014057593,N,Y,Y,Y,Y,Y,1.0,Y,Y,1690.0,N,,,,,,,,N,2
2014057610,N,N,U,Y,Y,Y,1.0,Y,Y,750.0,N,,,,,,,,N,1
2014057724,,,,,,,,,,,,,,,,,,,,2
2014057786,U,U,U,U,U,U,0.0,U,U,99999.0,U,,,,,,,,U,2
2014057792,N,N,U,N,U,U,0.0,N,N,0.0,N,,,,,,,,N,1
2014058189,U,U,Y,U,U,Y,1.0,U,U,99999.0,N,,,,,,,,N,1
2014058192,N,Y,Y,U,U,U,9.0,Y,Y,99999.0,N,,,,,,,,N,1
2014058268,Y,Y,N,Y,Y,Y,1.0,Y,Y,800.0,N,,,,,,,,N,1
2014058305,,,,,,,,,,,,,,,,,,,,2
2014058357,Y,N,U,N,U,N,2.0,Y,N,99999.0,N,,,,,,,,N,1
2014058407,N,N,U,Y,U,Y,1.0,Y,N,600.0,N,,,,,,,,N,1
2014058682,Y,Y,Y,Y,Y,Y,3.0,Y,Y,1500.0,N,,,,,,,,N,1
2014058766,N,N,U,Y,U,Y,1.0,Y,N,99999.0,U,,,,,,,,U,1
2014058769,N,N,Y,Y,Y,Y,1.0,Y,Y,600.0,N,,,,,,,,N,1
2014058832,N,Y,Y,Y,Y,Y,1.0,Y,Y,600.0,N,,,,,,,,N,1
2014058839,N,N,Y,Y,U,Y,1.0,Y,N,1000.0,Y,N,Y,U,Y,1.0,N,N,N,1
2014059001,,,,,,,,,,,,,,,,,,,,2
2014059002,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,1
2014059017,,,,,,,,,,,,,,,,,,,,1
2014059030,,,,,,,,,,,,,,,,,,,,2
2014059040,,,,,,,,,,,,,,,,,,,,2
2014059048,,,,,,,,,,,,,,,,,,,,2
2014059081,,,,,,,,,,,,,,,,,,,,2
2014059144,,,,,,,,,,,,,,,,,,,,2
2014059146,,,,,,,,,,,,,,,,,,,,2
2014059154,,,,,,,,,,,,,,,,,,,,1
2014059194,N,N,U,N,N,N,0.0,Y,N,600.0,N,,,,,,,,N,1
2014059230,U,U,Y,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,2
2014059233,,,,,,,,,,,,,,,,,,,,2
2014059262,,,,,,,,,,,,,,,,,,,,1
2014059268,,,,,,,,,,,,,,,,,,,,2
2014059275,,,,,,,,,,,,,,,,,,,,2
2014059290,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,2
2014059305,U,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,2
2014059318,,,,,,,,,,,,,,,,,,,,2
2014059322,,,,,,,,,,,,,,,,,,,,2
2014059326,U,U,Y,Y,U,U,9.0,U,U,99999.0,N,,,,,,,,N,2
2014059350,Y,Y,U,Y,Y,Y,3.0,Y,Y,99999.0,N,,,,,,,,N,1
2014059369,N,N,U,Y,Y,Y,1.0,Y,U,500.0,N,,,,,,,,N,1
2014059391,,,,,,,,,,,,,,,,,,,,2
2014059416,,,,,,,,,,,,,,,,,,,,2
2014059416,,,,,,,,,,,,,,,,,,,,3
2014059462,,,,,,,,,,,,,,,,,,,,2
2014059791,Y,Y,Y,Y,Y,Y,1.0,Y,Y,1100.0,N,,,,,,,,N,1
2014060100,N,N,N,Y,Y,Y,2.0,N,N,700.0,N,,,,,,,,N,1
2014060166,Y,N,N,Y,U,U,0.0,Y,Y,99999.0,Y,N,Y,N,N,0.0,Y,Y,N,1
2014060241,N,Y,U,Y,Y,Y,1.0,Y,Y,1300.0,N,,,,,,,,N,1
2014060641,N,N,N,Y,N,N,0.0,Y,Y,450.0,N,,,,,,,,N,1
2014060712,N,Y,Y,N,N,N,0.0,Y,N,1000.0,N,,,,,,,,N,1
2014060787,Y,N,Y,Y,U,Y,1.0,Y,N,865.0,N,,,,,,,,N,1
2014060891,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,U,1
2014060909,Y,Y,Y,Y,U,Y,3.0,Y,Y,99999.0,N,,,,,,,,N,1
2014060926,,,,,,,,,,,,,,,,,,,,1
2014060986,,,,,,,,,,,,,,,,,,,,2
2014061001,,,,,,,,,,,,,,,,,,,,2
2014061020,U,U,Y,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,2
2014061067,N,U,N,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,1
2014061068,N,U,Y,Y,N,N,0.0,U,U,99999.0,N,,,,,,,,N,2
2014061069,,,,,,,,,,,,,,,,,,,,1
2014061070,,,,,,,,,,,,,,,,,,,,2
2014061072,,,,,,,,,,,,,,,,,,,,2
2014061075,,,,,,,,,,,,,,,,,,,,1
2014061078,,,,,,,,,,,,,,,,,,,,2
2014061084,U,U,Y,Y,U,U,9.0,U,U,99999.0,N,,,,,,,,N,1
2014061091,N,U,U,N,N,N,0.0,U,U,99999.0,N,,,,,,,,N,1
2014061113,U,U,U,U,U,U,9.0,U,U,99999.0,U,,,,,,,,U,1
2014061235,N,Y,U,Y,U,Y,3.0,Y,N,1500.0,N,,,,,,,,N,2
2014061251,N,U,U,Y,Y,N,1.0,Y,U,1584.0,N,,,,,,,,N,2
2014061645,N,U,U,Y,U,Y,1.0,Y,Y,600.0,N,,,,,,,,N,1
2014061648,,,,,,,,,,,,,,,,,,,,2
2014061777,N,N,Y,Y,Y,Y,1.0,Y,Y,1000.0,N,,,,,,,,N,1
2014061929,U,U,U,U,U,N,0.0,U,U,99999.0,U,,,,,,,,N,1
2014061936,N,Y,N,Y,U,U,0.0,N,Y,1000.0,N,,,,,,,,N,1
2014062015,N,Y,U,Y,U,Y,1.0,Y,Y,500.0,N,,,,,,,,N,2
2014062076,N,N,U,Y,N,N,0.0,Y,Y,1100.0,N,,,,,,,,N,2
2014062113,Y,N,Y,Y,U,U,0.0,N,N,883.0,N,,,,,,,,N,2
2014062220,N,Y,U,Y,U,Y,9.0,Y,Y,849.0,N,,,,,,,,N,1
2014062330,Y,N,N,Y,Y,N,1.0,N,N,636.0,N,,,,,,,,N,1
2014062418,,,,,,,,,,,,,,,,,,,,1
2014062576,N,U,U,Y,N,N,2.0,Y,N,1700.0,N,,,,,,,,N,1
2014062750,N,Y,N,Y,Y,Y,1.0,Y,Y,998.0,N,,,,,,,,N,1
2014062752,N,N,N,N,N,N,0.0,N,N,1442.0,N,,,,,,,,N,1
2014062847,N,N,U,Y,N,N,0.0,N,N,125.0,N,,,,,,,,N,1
2014062923,N,Y,U,Y,N,Y,3.0,Y,Y,883.0,N,,,,,,,,N,1
2014062929,N,Y,N,N,N,N,0.0,Y,N,901.0,N,,,,,,,,N,1
2014063045,,,,,,,,,,,,,,,,,,,,2
2014063254,U,U,U,U,U,U,9.0,U,U,99999.0,N,,,,,,,,N,1
2014063255,N,N,N,N,N,N,0.0,Y,N,750.0,N,,,,,,,,N,1
2014063266,,,,,,,,,,,,,,,,,,,,2
2014063338,N,U,U,U,U,U,9.0,U,U,1000.0,N,,,,,,,,N,1
2014063355,,,,,,,,,,,,,,,,,,,,1
2014063475,N,N,Y,Y,Y,Y,1.0,Y,Y,1000.0,N,,,,,,,,N,1
2014063535,,,,,,,,,,,,,,,,,,,,2
2014063607,N,U,U,Y,U,U,9.0,U,U,998.0,N,,,,,,,,N,1
2014063639,,,,,,,,,,,,,,,,,,,,1
2014063690,,,,,,,,,,,,,,,,,,,,1
2014063746,N,Y,Y,Y,Y,Y,1.0,Y,Y,1300.0,N,,,,,,,,N,1
2014063875,N,Y,Y,Y,U,Y,1.0,Y,N,600.0,N,,,,,,,,N,1
2014064058,N,Y,N,Y,Y,Y,3.0,Y,Y,1560.0,N,,,,,,,,N,1
2014064154,Y,N,Y,Y,Y,Y,1.0,Y,N,600.0,N,,,,,,,,N,1
2014064223,N,N,U,Y,N,N,0.0,N,N,1480.0,N,,,,,,,,N,2
2014064272,N,U,U,U,U,Y,1.0,Y,U,750.0,N,,,,,,,,N,1
2014064273,U,U,U,U,N,N,0.0,U,U,998.0,N,,,,,,,,N,2
2014064284,N,N,U,Y,Y,Y,1.0,Y,N,1200.0,N,,,,,,,,N,1
2014064547,,,,,,,,,,,,,,,,,,,,2
2014064712,Y,Y,Y,Y,Y,Y,2.0,Y,Y,1600.0,N,,,,,,,,N,1
2014064770,,,,,,,,,,,,,,,,,,,,1
2014064790,,,,,,,,,,,,,,,,,,,,2
2014064841,N,N,Y,Y,Y,Y,1.0,Y,Y,600.0,N,,,,,,,,N,1
